University name
"4760","Legacy Christian University"
"4761","Legacy Emanuel Hospital and Health Center"
"4762","Legacy Health System"
"4763","LeGrand Institute of Cosmetology Inc"
"4764","Lehigh Carbon & Northhampton Community Colleges"
"4765","Lehigh Carbon Community College"
"4766","Lehigh Career and Technical Institute"
"4767","Lehigh University"
"4768","Lehigh Valley College"
"4769","Lehigh Valley Hospital - Allentown Dental General Practice Residency 12 Months"
"4770","Lehigh Valley Hospital - Muhlenberg Dental Practice Residency 12 Months"
"4771","Lehigh Valley Hospital & Health Network"
"4772","Lehman College of the City University of New York"
"4773","Lemoore Adult School"
"4774","LeMoyne-Owen College"
"4775","Lenape Area Vocational Technical School Practical Nursing Program"
"4776","Lenoir Community College"
"4777","Lenoir-Rhyne University"
"4778","Lenox Hill Hospital"
"4779","Leon Institute of Hair Design"
"4780","Leon Studio One School of Beauty Knowledge"
"4781","Leon's Beauty School Inc"
"4782","Lesley University"
"4783","Lester E. Cox Medical Center - School of Medical Technology"
"4784","Leston College"
"4785","LeTourneau University"
"4786","Levin School of Health Care"
"4787","Levine School of Music"
"4788","Levittown Beauty Academy"
"4789","Lewis & Clark College"
"4790","Lewis and Clark Community College"
"4791","Lewis College of Business"
"4792","Lewis University"
"4793","Lewis-Clark State College"
"4794","Lewistown Hospital"
"4795","Lewisville Independent School District Psychology Internship"
"4796","Lex La-Ray Technical Center"
"4797","Lexington Baptist College"
"4798","Lexington Beauty College"
"4799","Lexington College"
"4800","Lexington Community College"
"4801","Lexington Healing Arts Academy"
"4802","Lexington Theological Seminary"
"4803","Lexington VA Medical Center"
"4804","Lia Schorr Institute of Cosmetic Skin Care"
"4805","Liberty Adult School"
"4806","Liberty Technical College"
"4807","Liberty Training Institute"
"4808","Liberty University"
"4809","LIC/LISMA Language Center Long Island"
"4810","LIC/LISMA Language Center Manhattan"
"4811","LIC/LISMA Language Center Palisades Park"
"4812","LIC/LISMA Language Center Queens"
"4813","Liceo de Arte y Tecnologia"
"4814","Liceo de Arte-Diseno y Comercio"
"4815","Life Chiropractic College-West"
"4816","Life Line Med Training"
"4817","Life Pacific College"
"4818","Life Time Academy"
"4819","Life University"
"4820","Lighthouse College"
"4821","Lil Lou's Beauty and Barber College"
"4822","LIM College"
"4823","Limestone College"
"4824","Limon Institute"
"4825","Lincoln Christian University"
"4826","Lincoln College"
"4827","Lincoln College of New England"
"4828","Lincoln College of Technology"
"4829","Lincoln College of Technology - Dayton"
"4830","Lincoln College of Technology - Denver"
"4831","Lincoln College of Technology - Grand Prairie"
"4832","Lincoln College of Technology - Indianapolis"
"4833","Lincoln College of Technology - Melrose Park"
"4834","Lincoln Hills School"
"4835","Lincoln Land Community College"
"4836","Lincoln Medical and Mental Health Center"
"4837","Lincoln Memorial University"
"4838","Lincoln Technical Institute"
"4839","Lincoln Technical Institute"
"4840","Lincoln Technical Institute"
"4841","Lincoln Technical Institute"
"4842","Lincoln Technical Institute"
"4843","Lincoln Technical Institute"
"4844","Lincoln Technical Institute - Cromwell"
"4845","Lincoln Technical Institute - East Windsor"
"4846","Lincoln Technical Institute - Edison"
"4847","Lincoln Technical Institute - Fern Park"
"4848","Lincoln Technical Institute - Hamden"
"4849","Lincoln Technical Institute - Hartford"
"4850","Lincoln Technical Institute - New Britain"
"4851","Lincoln Technical Institute - Shelton"
"4852","Lincoln Technical Institute - South Plainfield"
"4853","Lincoln Technical Institute - Whitestone Queens"
"4854","Lincoln University"
"4855","Lincoln University"
"4856","Lincoln University"
"4857","Lindenwood University"
"4858","Lindsey Hopkins Technical College"
"4859","Lindsey Institute of Cosmetology"
"4860","Lindsey Wilson College"
"4861","Linfield College"
"4862","Linfield College-Portland Campus"
"4863","Lingua Language Center at Broward College"
"4864","Links English Language Institute"
"4865","Linn-Benton Community College"
"4866","Lipscomb University"
"4867","Little Big Horn College"
"4868","Little Priest Tribal College"
"4869","Little Rock Job Corp Center"
"4870","Live Oaks Career Development Campus"
"4871","Lively Technical Center"
"4872","Living Arts College@School of Communication Arts"
"4873","Livingstone College"
"4874","Lock Haven University of Pennsylvania"
"4875","Logan University"
"4876","Logos Evangelical Seminary"
"4877","Loma Linda University"
"4878","Loma Linda University School of Dentistry Predoctoral Internship"
"4879","Loma Linda University School of Medicine"
"4880","Lompoc Unified Adult Education"
"4881","Lon Morris College"
"4882","Lone Star College System"
"4883","Long Beach City College"
"4884","Long Beach School for Adults"
"4885","Long Island Beauty School"
"4886","Long Island Beauty School Inc"
"4887","Long Island Business Institute - Flushing"
"4888","Long Island College Hospital Dental General Practice Residency 12 Months"
"4889","Long Island Jewish Medical Center"
"4890","Long Island Nail and Skin Care Institute"
"4891","Long Island University"
"4892","Long Island University/C.W. Post Campus Dietetic Internship"
"4893","Long Technical College - East Valley"
"4894","Longwood University"
"4895","Longy School of Music"
"4896","Lorain County Community College"
"4897","Lorain CountyJVS/Adult Career Center"
"4898","Loraine?s Academy, Inc."
"4899","Loras College"
"4900","Lord Fairfax Community College"
"4901","Lorenzo Walker Institute of Technolgy"
"4902","Lorenzo Walker Institute of Technology"
"4903","Los Angeles Academy of Figurative Art"
"4904","Los Angeles City College"
"4905","Los Angeles College of Music"
"4906","Los Angeles Community Adult School"
"4907","Los Angeles County College of Nursing and Allied Health"
"4908","Los Angeles County Department of Mental Health"
"4909","Los Angeles County ROP"
"4910","Los Angeles County/USC Medical Center Dentistry Department General Practice Residency 12 Months"
"4911","Los Angeles Film School - Hollywood"
"4912","Los Angeles Harbor College"
"4913","Los Angeles Mission College"
"4914","Los Angeles ORT College"
"4915","Los Angeles Pacific College"
"4916","Los Angeles Pierce College"
"4917","Los Angeles Recording School"
"4918","Los Angeles Southwest College"
"4919","Los Angeles Technology Center"
"4920","Los Angeles Trade Technical College"
"4921","Los Angeles Valley College"
"4922","Los Medanos College"
"4923","Loudon County Public Schools - Administration Building"
"4924","Louis Stokes Cleveland VA Medical Center"
"4925","Louis V. Gerstner Jr. Graduate School of Biomedical Sciences at Memorial Sloan-Kettering Cancer Center"
"4926","Louisburg College"
"4927","Louise Obici Memorial Hospital"
"4928","Louisiana Academy of Beauty"
"4929","Louisiana College"
"4930","Louisiana Culinary Institute"
"4931","Louisiana Delta Community College"
"4932","Louisiana State University and A&M College"
"4933","Louisiana State University at Alexandria"
"4934","Louisiana State University at Eunice"
"4935","Louisiana State University at Shreveport"
"4936","Louisiana Tech University"
"4937","Louisiana Technical College - Delta-Ouachita Campus"
"4938","Louisiana Technical College - Jefferson Campus"
"4939","Louisiana Technical College - Lafayette"
"4940","Louisiana Technical College - West Jefferson Campus"
"4941","Louisiana Technical College-Sidney N Collier Campus"
"4942","Louisiana Technical College-Slidell Campus"
"4943","Louisville Bible College"
"4944","Louisville Presbyterian Theological Seminary"
"4945","Lourdes University"
"4946","Lousiana Technical College"
"4947","Love Beauty School"
"4948","Lowell Academy of Hairdressing"
"4949","Lower Columbia College"
"4950","Lower Columbia Enterprises, Inc. DBA Stylemasters College of Hair Design"
"4951","Loyola Marymount University"
"4952","Loyola University Maryland"
"4953","Loyola University Medical Center Dental General Practice Residency 12 Month"
"4954","Loyola University New Orleans"
"4955","Loyola University of Chicago"
"4956","LSE Enterprises, Inc. DBA Larry's Barber College"
"4957","LSU Paul M. Hebert Law Center"
"4958","Lu Ross Academy"
"4959","Lubbock Christian University"
"4960","Lubbock Hair Academy"
"4961","Luckes Beauty Academy"
"4962","Lumos Language School"
"4963","Luna Community College"
"4964","Lurleen B Wallace Community College"
"4965","Luther College"
"4966","Luther Midelfort"
"4967","Luther Rice College and Seminary"
"4968","Luther Seminary"
"4969","Lutheran Brethren Seminary"
"4970","Lutheran Homes of Oshkosh"
"4971","Lutheran Hospital of Indiana"
"4972","Lutheran Medical Center Department of Dental Service"
"4973","Lutheran Medical Center Department of Dental Service Advanced Education in General Dentistry 12 Months"
"4974","Lutheran Medical Center Department of Dental Service General Practice Residency 12 Months"
"4975","Lutheran School of Theology at Chicago"
"4976","Lutheran Senior Services at Laclede Groves Retirement Community"
"4977","Lutheran Services New York Alliance"
"4978","Lutheran Theological Seminary"
"4979","Lutheran Theological Seminary at Philadelphia"
"4980","Lutheran Theological Southern Seminary"
"4981","Luzerne County Community College"
"4982","Lycoming College"
"4983","Lyles College of Beauty"
"4984","Lyles Fresno College of Beauty"
"4985","Lynchburg College"
"4986","Lynchburg General Hospital"
"4987","Lyndon B. Johnson General Hospital/Harris Health System"
"4988","Lyndon B. Johnson Job Corps Civilian Conservation Center"
"4989","Lyndon State College"
"4990","Lynn University"
"4991","Lynndale Fundamentals of Beauty School"
"4992","Lynnes Welding Training"
"4993","Lynwood Community Adult School"
"4994","Lyon College"
"4995","Lytle's Redwood Empire Beauty College Inc"
"4996","M J Murphy Beauty College of Mount Pleasant"
"4997","M.J. Francoeur & Associates Dale Carnegie Training"
"4998","M.J. Murphy Beauty College of Clare"
"4999","Macalester College"
"5000","MacCormac College"
"5001","Machzikei Hadath Rabbinical College"
"5002","MacMurray College"
"5003","MacNeal Health Network"
"5004","Macomb Community College"
"5005","Macon State College"
"5006","Madera Beauty College"
"5007","Madigan Army Medical Center"
"5008","Madigan Army Medical Center"
"5009","Madigan Army Medical Center/Ft. Lewis Dental Activity Advanced Education in General Dentistry 12 Months"
"5010","Madison Adult Career Center"
"5011","Madison Area Technical College"
"5012","Madison Cosmetology College"
"5013","Madison English as a Second Language School"
"5014","Madison Media Institute"
"5015","Madison Oneida BOCES Rome ACCESS Site"
"5016","Madison Oneida BOCES Utica ACCESS Site"
"5017","Madison Oneida BOCES Verona"
"5018","Madisonville Community College"
"5019","Madonna University"
"5020","Magdalen College"
"5021","Magnolia Bible College"
"5022","Magnolia College of Cosmetology"
"5023","Maharishi University of Management"
"5024","Mahoning County Career and Technical Center"
"5025","Mai-trix Beauty College"
"5026","Maimonides Medical Center"
"5027","Main Street Montessori Association Teacher Education Program"
"5028","Maine College of Art"
"5029","Maine College of Health Professions"
"5030","Maine Maritime Academy"
"5031","Maine Medical Center"
"5032","Maine Montessori Institute"
"5033","Maitland Montessori School"
"5034","MAK Beauty Institute"
"5035","Make-up Designory"
"5036","Make-Up Designory - New York"
"5037","Malcolm Grow USAF Medical Center"
"5038","Malik College"
"5039","Malix College of Medical and Computer Technology"
"5040","Malone University"
"5041","Management Resources College"
"5042","Manatee Technical College"
"5043","Manchester Beauty College"
"5044","Manchester Community College"
"5045","Manchester Community College"
"5046","Manchester University"
"5047","Manchester VAMC Residency in Ocular Disease"
"5048","Mandalyn Academy"
"5049","Mandl School"
"5050","Manhattan Adult Learning Center"
"5051","Manhattan Area Technical College"
"5052","Manhattan Christian College"
"5053","Manhattan College"
"5054","Manhattan Hairstyling Academy"
"5055","Manhattan Institute"
"5056","Manhattan Institute of Management"
"5057","Manhattan Language"
"5058","Manhattan Psychiatric Center"
"5059","Manhattan School of Computer Technology"
"5060","Manhattan School of Music"
"5061","Manhattanville College"
"5062","Mann-Grandstaff VA Medical Center"
"5063","Manor College"
"5064","Mansfield Beauty Schools"
"5065","Mansfield Beauty Schools"
"5066","Mansfield University of Pennsylvania"
"5067","Manthano Christian College"
"5068","Manual Arts- Crenshaw Community Adult School"
"5069","Manuel & Theresa's School of Hair Design"
"5070","Maple Springs Baptist Bible College and Seminary"
"5071","Maplewood Career Center"
"5072","Maranatha Baptist University"
"5073","Marcus Autism Center"
"5074","Margaret's Hair Academy"
"5075","Margaret's Hair Academy, Inc."
"5076","Margate School of Beauty Inc"
"5077","Maria College of Albany"
"5078","Maria Montessori Teacher Training Center"
"5079","Maria Parham Hospital School of Medical Technology"
"5080","Mariacy Beauty Academy"
"5081","Mariacy Beauty College"
"5082","Marian College, Marian Health Career Center"
"5083","Marian Court College"
"5084","Marian University"
"5085","Marian University"
"5086","Maric College - Anaheim"
"5087","Maric College - Los Angeles"
"5088","Maricopa Beauty College"
"5089","Maricopa Community College System Office"
"5090","Maricopa Community Colleges - Chandler-Gilbert Community College"
"5091","Maricopa Community Colleges - Estrella Mountain Community College"
"5092","Maricopa Community Colleges - Gateway Community College"
"5093","Maricopa Community Colleges - Glendale Community College"
"5094","Maricopa Community Colleges - Mesa Community College"
"5095","Maricopa Community Colleges - Paradise Valley Community College"
"5096","Maricopa Community Colleges - Phoenix College"
"5097","Maricopa Community Colleges - Rio Salado Community College"
"5098","Maricopa Community Colleges - Scottsdale Community College"
"5099","Maricopa Community Colleges - South Mountain Community College"
"5100","Maricopa County Department of Public Health"
"5101","Marie C. Romero Adult School - North Kern State Prison"
"5102","Marietta College"
"5103","Marietta Memorial Hospital"
"5104","Marin County Health and Human Services"
"5105","Marine Corps Institute"
"5106","Marine Corps University"
"5107","Marinello School of Beauty"
"5108","Marinello School of Beauty"
"5109","Marinello School of Beauty - Burbank"
"5110","Marinello School of Beauty - Hemet"
"5111","Marinello School of Beauty - Lake Forest"
"5112","Marinello School of Beauty - Las Vegas"
"5113","Marinello School of Beauty - Los Angeles"
"5114","Marinello School of Beauty - Los Angeles"
"5115","Marinello School of Beauty - Manhattan"
"5116","Marinello School of Beauty - Moreno Valley"
"5117","Marinello School of Beauty - Niantic"
"5118","Marinello School of Beauty - Provo"
"5119","Marinello School of Beauty - Reno"
"5120","Marinello School of Beauty - Sacramento"
"5121","Marinello School of Beauty - San Francisco"
"5122","Marinello School of Beauty - Santa Clara"
"5123","Marinello School of Beauty - Topeka"
"5124","Marion County Technical Education Center"
"5125","Marion Military Institute"
"5126","Marion Technical College"
"5127","Marion Technical College"
"5128","Marion VAMC"
"5129","Marist College"
"5130","Maritime Institute"
"5131","MarJon School of Beauty Culture Ltd"
"5132","Marketti Academy of Cosmetology"
"5133","Marks-To Beauty Academy"
"5134","Marlboro College"
"5135","Marquette General Hospital"
"5136","Marquette University"
"5137","Marquette University School of Dentistry Advanced Education in General Dentistry 12 Months"
"5138","Marquette University School of Dentistry Predoctoral Internship"
"5139","Mars Hill University"
"5140","Marsha Kay Beauty College"
"5141","Marshall B. Ketchum University"
"5142","Marshall University"
"5143","Marshall University School of Pharmacy"
"5144","Martha Graham School of Contemporary Dance, Inc"
"5145","Martin Community College"
"5146","Martin Luther College"
"5147","Martin Luther King Jr. / Drew Medical Center"
"5148","Martin Luther King Jr. / Drew Medical Center Dental Service General Practice Residency 12 Months"
"5149","Martin Methodist College"
"5150","Martin University"
"5151","Martinez Adult Education"
"5152","Martinez School of Cosmetology"
"5153","Martinsburg College"
"5154","Mary Baldwin College"
"5155","Mary Free Bed Hospital"
"5156","Mary Lanning Memorial Hospital"
"5157","Mary Washington Hospital"
"5158","Marycrest International University"
"5159","Marygrove College"
"5160","Maryland Beauty Academy"
"5161","Maryland Beauty Academy of Essex"
"5162","Maryland Center for Montessori Studies"
"5163","Maryland General Hospital"
"5164","Maryland Institute College of Art"
"5165","Maryland Institute of Traditional Chinese Medicine"
"5166","Maryland University of Integrative Health"
"5167","Marylhurst University"
"5168","Marymount California University"
"5169","Marymount College of Fordham University"
"5170","Marymount Manhattan College"
"5171","Marymount University"
"5172","Maryville College"
"5173","Maryville University of Saint Louis"
"5174","Marywood University"
"5175","Marywood University Dietetic Internship"
"5176","Marywood University Distance Education Dietetic Internship"
"5177","Mason Academy of Cosmetology"
"5178","Masonic Healthcare Center"
"5179","Massachusetts Bay Community College"
"5180","Massachusetts College of Art and Design"
"5181","Massachusetts College of Liberal Arts"
"5182","Massachusetts Eye & Ear Infirmity Residency in Ocular Disease & Cornea/Contact Lenses"
"5183","Massachusetts General Hospital"
"5184","Massachusetts Institute of Technology"
"5185","Massachusetts International Academy"
"5186","Massachusetts Maritime Academy"
"5187","Massachusetts School of Barbering"
"5188","Massachusetts School of Law"
"5189","Massage Institute of Maryland"
"5190","Massage Institute of Memphis"
"5191","Massage Therapy Institute of Colorado - Denver"
"5192","Massage Therapy Training Institute"
"5193","Massasoit Community College"
"5194","MassBay Community College"
"5195","Master?s Barber & Styling College, Inc."
"5196","Masters Educators of Beauty"
"5197","Masters of Cosmetology College"
"5198","Mater Ecclesiae College"
"5199","Maternidad La Luz"
"5200","Mattia College"
"5201","Maui Academy of cosmetology LLC"
"5202","Maui Community School for Adults"
"5203","Mauna Loa Helicopters"
"5204","Maxillofacial and Facial Aesthetic Surgery"
"5205","Maxine Waters Employment Preparation Center"
"5206","May Institute, Inc. Psychology Internship"
"5207","Mayaguez Institute of Technology"
"5208","Mayfield College"
"5209","Mayland Community College"
"5210","Mayo Clinic College of Medicine"
"5211","Maysville Community and Technical College"
"5212","Mayville State University"
"5213","MBTI Business Training Institute"
"5214","MBTI Business Training Institute"
"5215","McAllen Careers Institute"
"5216","McCann School of Business and Technology"
"5217","McCann Technical School"
"5218","McCormick Theological Seminary"
"5219","McDaniel College"
"5220","McDonough District Hospital"
"5221","McDowell County Career and Technical Center"
"5222","McDowell Technical Community College"
"5223","McGuire Veterans Affairs Medical Center"
"5224","McHenry County College"
"5225","MCI Institute of Technology"
"5226","McIntosh College"
"5227","McKendree University"
"5228","McKinley College"
"5229","McKinley Community School for Adults"
"5230","McLennan Community College"
"5231","McMurry University"
"5232","McNally Smith College of Music"
"5233","McNeese State University"
"5234","McPherson College"
"5235","MCPHS University"
"5236","MDT College of Health Sciences, Inc."
"5237","Meadville-Lombard Theological School"
"5238","Mech-Tech College"
"5239","Mech-Tech College dba Ramirez College of Business and Technology"
"5240","Mechon L'Horoa"
"5241","Med Academy"
"5242","Med Tech College - Indianapolis"
"5243","Med-Assist School of Hawaii"
"5244","Med-Life Institute"
"5245","Med-Life Institute"
"5246","Med-Life Institute - Pompano Beach"
"5247","Med-Life Institute - West Palm Beach"
"5248","Medacom College"
"5249","Medacom College"
"5250","Medaille College"
"5251","MedCentral College of Nursing"
"5252","Medgar Evers College of the City University of New York"
"5253","Median School of Allied Health Careers"
"5254","Mediatech Institute"
"5255","Medical Allied Career Center"
"5256","Medical and Technical Institute"
"5257","Medical Career & Technical College"
"5258","Medical Career College"
"5259","Medical Career College of Northern California"
"5260","Medical Career Institute"
"5261","Medical Career Institute"
"5262","Medical Careers College"
"5263","Medical Center of Louisiana Dental General Practice Residency 24 Months"
"5264","Medical City Dallas Hospital"
"5265","Medical College of Georgia School of Dentistry General Practice Residency 12 Months"
"5266","Medical College of Georgia School of Dentistry Predoctoral Internship"
"5267","Medical College of Ohio Dental General Practice Residency 12 Months"
"5268","Medical College of Wisconsin"
"5269","Medical Education and Training Campus"
"5270","Medical Institute"
"5271","Medical Institute of Palm Beach"
"5272","Medical Prep Institute"
"5273","Medical Professional Institute"
"5274","Medical Training College"
"5275","Medical University of South Carolina"
"5276","Medina County Career Center"
"5277","MedQuest College"
"5278","MedStar Washington Hospital Center"
"5279","MedTech College"
"5280","Meharry Medical College"
"5281","Meharry Medical College School of Dentistry General Practice Residency 12 Months"
"5282","Meharry Medical College School of Dentistry Predoctoral Internship"
"5283","Melbourne Beauty School"
"5284","Memorial City Hospital/Memorial Hermann"
"5285","Memorial College of Nursing"
"5286","Memorial Hermann Hospital/Memorial Hermann Children's Hospital"
"5287","Memorial Hospital & Medical Center, Western Maryland Health System"
"5288","Memorial Sloan-Kettering Cancer Center"
"5289","Memorial Sloan-Kettering Cancer Center - Radiation Therapy"
"5290","Memphis College of Art"
"5291","Memphis Theological Seminary"
"5292","Memphis VA Medical Center"
"5293","Memphis VA Medical Center Dietetic Internship"
"5294","Memphis VA Medical Center Psychology Internship"
"5295","Memphis VA Medical Center Residency in Clinical Neuropsychology"
"5296","Memphis VAMC Residency in Primary Eye Care"
"5297","Mena Cosmetology College"
"5298","Mendocino College"
"5299","Mendota Mental Health Institute"
"5300","Menlo College"
"5301","Mentor Language Institute"
"5302","Mentora College"
"5303","Merce Cunningham Studio"
"5304","Merced Adult School"
"5305","Merced College"
"5306","Mercer County Career Center"
"5307","Mercer County Community College"
"5308","Mercer County Technical Education Center"
"5309","Mercer County Technical Schools - Assunpink Center"
"5310","Mercer University"
"5311","Mercy College"
"5312","Mercy College of Health Sciences"
"5313","Mercy College of Nursing and Health Sciences Southwest Baptist University"
"5314","Mercy College of Ohio"
"5315","Mercy Hospital"
"5316","Mercy Hospital"
"5317","Mercy Hospital College of Nursing A Program of Plantation General Hospital"
"5318","Mercy Hospital Springfield"
"5319","Mercy In Action College of Midwifery"
"5320","Mercy Medical Center"
"5321","Mercy Medical Center - Dental Service General Practice Residency 12 Months"
"5322","Mercy Medical Center School of Radiology"
"5323","Mercy Medical Center-North Iowa"
"5324","Mercy Medical Center/Affinity Health System"
"5325","Mercy School of Nursing"
"5326","Mercy/St. Luke's Hospital"
"5327","MercyFirst"
"5328","Mercyhurst University"
"5329","Meredith College"
"5330","Meredith Manor International Equestrian Center"
"5331","Meridian Career Institute - Tampa"
"5332","Meridian College"
"5333","Meridian Community College"
"5334","Meridian Institute"
"5335","Meridian Institute of Surgical Assisting"
"5336","Meridian Technology Center"
"5337","Meridian University"
"5338","Merit University"
"5339","MeritCare Medical Center/MeritCare Health System"
"5340","Meriter Health Service"
"5341","Meriter Hospital Dental General Practice Residency 12 Months"
"5342","Merkaz Bnos High School & Career Institute"
"5343","Merrell University of Beauty Arts & Sciences"
"5344","Merrell University of Beauty Arts and Science"
"5345","Merrillville Beauty College"
"5346","Merrimack College"
"5347","Merritt College"
"5348","Merryfield School of Pet Grooming"
"5349","Mesa Community College - Boswell"
"5350","Mesabi Range College"
"5351","Mesalands Community College"
"5352","Mesivta Keser Torah"
"5353","Mesivta of Eastern Parkway Rabbinical Seminary"
"5354","Mesivta Torah Vodaath Rabbinical Seminary"
"5355","Mesivtha Tifereth Jerusalem of America"
"5356","Messenger College"
"5357","Messiah College"
"5358","META Language School Inc."
"5359","Methodist College"
"5360","Methodist Health System"
"5361","Methodist Healthcare"
"5362","Methodist Healthcare System"
"5363","Methodist Hospital"
"5364","METHODIST HOSPITAL"
"5365","Methodist Hospital"
"5366","Methodist Hospital of So. California"
"5367","Methodist Hospital School of Nursing"
"5368","Methodist Theological School in Ohio"
"5369","Methodist Theological Seminary in America"
"5370","Methodist University"
"5371","Metro Auto Electronics Training Institute, Inc."
"5372","Metro Beauty Academy LLC"
"5373","Metro Business College of Cape Girardeau"
"5374","Metro Detroit Barber College"
"5375","Metro Technology Centers - Springlake"
"5376","MetroHealth Medical Center"
"5377","Metroplex Beauty School"
"5378","Metropolitan Adult Education Program"
"5379","Metropolitan College"
"5380","Metropolitan College"
"5381","Metropolitan College"
"5382","Metropolitan College"
"5383","Metropolitan College of New York"
"5384","Metropolitan Community College"
"5385","Metropolitan Community College - Kansas City"
"5386","Metropolitan Learning Institute"
"5387","Metropolitan Skills Center"
"5388","Metropolitan State Hospital"
"5389","Metropolitan State University"
"5390","Metropolitan State University of Denver"
"5391","Mexican American Opportunity Foundation (MAOF)"
"5392","MGH Institute of Health Professions"
"5393","Miami Ad School"
"5394","Miami Children's Hospital"
"5395","Miami Dade College"
"5396","Miami International Language Academy (MILA)"
"5397","Miami International University of Art and Design"
"5398","Miami Job Corps Center"
"5399","Miami Lakes Educational Center and Technical College"
"5400","Miami Media School"
"5401","Miami University"
"5402","Miami VA Healthcare System"
"5403","Miami Valley Career Technology Center"
"5404","Miami Valley Hospital"
"5405","Miami-Dade County Community Action and Human Services Department"
"5406","Miami-Dade County Public Schools"
"5407","Miami-Jacobs Career College - Akron"
"5408","MIAT College of Technology"
"5409","MIAT College of Technology"
"5410","Michael E. DeBakey VA Medical Center"
"5411","Michael's School of Beauty - Augusta"
"5412","Michael's School of Hair Design & Esthetics"
"5413","Michigan Barber School Inc"
"5414","Michigan Career and Technical Institute"
"5415","Michigan College of Beauty - Monroe"
"5416","Michigan College of Beauty - Troy, Inc."
"5417","Michigan College of Beauty - Waterford"
"5418","Michigan Jewish Institute"
"5419","Michigan Language Center"
"5420","Michigan Montessori Teacher Education Center"
"5421","Michigan School of Professional Psychology"
"5422","Michigan State University"
"5423","Michigan Technological University"
"5424","Micromeritics Learning Center"
"5425","Micropower Career Institute, Manhattan"
"5426","Mid - Maine Technical Center"
"5427","Mid America Montessori Teacher Training Institute"
"5428","Mid City College"
"5429","Mid Michigan Community College"
"5430","Mid-America Baptist Theological Seminary, Germantown"
"5431","Mid-America Christian University"
"5432","Mid-America College of Funeral Service"
"5433","Mid-America Reformed Seminary"
"5434","Mid-America Technology Center"
"5435","Mid-American Montessori Teacher Training Institute"
"5436","Mid-Atlantic Christian University"
"5437","Mid-Cities Barber College"
"5438","Mid-Continent University"
"5439","Mid-Del Technology Center"
"5440","Mid-East CTC, Adult Education"
"5441","Mid-Ohio Psychological Services, Inc."
"5442","Mid-Plains Community College - South Campus"
"5443","Mid-South Christian College"
"5444","Mid-South Community College"
"5445","Mid-State Technical College"
"5446","Mid-Willamette Valley Internship Program"
"5447","MidAmerica Nazarene University"
"5448","Middle Bucks Institute of Technology"
"5449","Middle East Institute"
"5450","Middle Georgia College"
"5451","Middle Georgia State University"
"5452","Middle Georgia Technical College"
"5453","Middle Tennessee School of Anesthesia Inc"
"5454","Middle Tennessee State University"
"5455","Middle Way Acupuncture Institute"
"5456","Middlebury College"
"5457","Middlesex Community College - Bedford"
"5458","Middlesex Community College - Middletown"
"5459","Middlesex County College"
"5460","Midfield Institute of Cosmetology"
"5461","Midland College"
"5462","Midland University"
"5463","Midlands Technical College"
"5464","Midstate College"
"5465","Midway Paris Beauty School"
"5466","Midway University"
"5467","Midwest College of Oriental Medicine"
"5468","Midwest College of Oriental Medicine"
"5469","Midwest Institute"
"5470","Midwest Institute of Massage Therapy"
"5471","Midwest Montessori Teacher Training Center"
"5472","Midwest Technical Institute"
"5473","Midwest Technical Institute"
"5474","Midwest Technical Institute - East Peoria"
"5475","Midwest University"
"5476","Midwestern Baptist Theological Seminary"
"5477","Midwestern Career College"
"5478","Midwestern State University"
"5479","Midwestern University"
"5480","Midwives College of Utah"
"5481","Mifflin-Juniata Career and Technology Center"
"5482","Milan Institute - Palm Desert"
"5483","Milan Institute - San Antonio"
"5484","Milan Institute - Visalia"
"5485","Milan Institute of Cosmetology"
"5486","Mildred Elley"
"5487","Miles College"
"5488","Miles Community College"
"5489","Millennia Atlantic University"
"5490","Millennium Training Institute"
"5491","Miller-Motte Technical College - Clarksville"
"5492","Miller-Motte Technical College - Lynchburg"
"5493","Millersville University of Pennsylvania"
"5494","Milligan College"
"5495","Millikin University"
"5496","Mills College"
"5497","Millsaps College"
"5498","Milton Hershey School"
"5499","Milwaukee Area Technical College"
"5500","Milwaukee Ballet School"
"5501","Milwaukee Career College"
"5502","Milwaukee Institute of Art Design"
"5503","Milwaukee School of Engineering"
"5504","Milwaukee VA Medical Center"
"5505","Mimi's Beauty Academy of Cosmetology LLC"
"5506","Mims Classic Beauty College"
"5507","Mind Body Institute"
"5508","Mind Fuel School"
"5509","Mineral Area College"
"5510","Mineral County Technical Center"
"5511","Mingo Extended Learning Center"
"5512","Mingo Job Corps"
"5513","Ministry Health Care"
"5514","Minneapolis Business College"
"5515","Minneapolis College of Art and Design"
"5516","Minneapolis Community and Technical College"
"5517","Minneapolis Media Institute"
"5518","Minneapolis School of Anesthesia"
"5519","Minneapolis School of Massage and Bodywork"
"5520","Minneapolis VA Healthcare System"
"5521","Minnesota Eye Consultants Residency in Corneal and Refractive Eye Care Optometry"
"5522","Minnesota Intercollegiate Nursing Consortium"
"5523","Minnesota Resource Center"
"5524","Minnesota School of Barbering"
"5525","Minnesota School of Business"
"5526","Minnesota School of Cosmetology"
"5527","Minnesota State College-Southeast Technical"
"5528","Minnesota State Community and Technical College"
"5529","Minnesota State University - Mankato"
"5530","Minnesota State University - Moorhead"
"5531","Minnesota West Community and Technical College"
"5532","Minnesota West Community and Technical College"
"5533","Minot State University"
"5534","Minuteman Career & Technical High School"
"5535","Miracosta College"
"5536","Mirrer Yeshiva Central Institute"
